Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVERFRONT RESIDENCES,"820,000",516.67,"1,587",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,083",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
EDEN CREST,"1,500,000","1,711.48",876,Jun-24,EDEN GROVE,Resale,Strata,159,"9,434",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,300,000",624.31,"2,082",Jun-24,COMPASSVALE BOW,Sub Sale,Strata,58,"22,414",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,288,000",667.37,"1,930",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,62,"20,774",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE COURTYARD,"1,628,000","1,076.4","1,512",Jun-24,LIM AH PIN ROAD,Resale,Strata,100,"16,280",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE MINTON,"2,128,000","1,334.74","1,594",Jun-24,HOUGANG STREET 11,Resale,Strata,124,"17,161",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
LA FIESTA,"1,600,000",990.29,"1,616",Jun-24,SENGKANG SQUARE,Resale,Strata,92,"17,391",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
LA FIESTA,"1,750,000","1,097.93","1,594",Jun-24,SENGKANG SQUARE,Resale,Strata,102,"17,157",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
PARC VERA,"1,038,000",785.77,"1,321",Jun-24,HOUGANG STREET 32,Resale,Strata,73,"14,219",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,230,000",667.37,"1,843",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,62,"19,839",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,070,000",635.08,"1,685",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,59,"18,136",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"2,580,000","1,345.5","1,918",Jun-24,LORONG HOW SUN,Resale,Strata,125,"20,640",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"765,000",462.85,"1,653",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,791",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"1,450,000",731.95,"1,981",Jun-24,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"21,324",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KOVANA,"1,530,000","1,162.51","1,316",Jun-24,KOVAN ROAD,Resale,Strata,108,"14,167",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"870,000",538.2,"1,616",Jun-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"17,400",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BRADDELL VIEW,"1,800,000","1,700.71","1,058",Jun-24,BRADDELL HILL,Resale,Strata,158,"11,392",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,11 to 15
BOATHOUSE RESIDENCES,"1,255,000",914.94,"1,372",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,85,"14,765",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"860,000",538.2,"1,598",Jun-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"17,200",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"875,000",538.2,"1,626",Jun-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"17,500",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE MINTON,"1,389,000",979.52,"1,418",Jun-24,HOUGANG STREET 11,Resale,Strata,91,"15,264",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
NOUVELLE PARK,"1,833,888","1,496.2","1,226",Jun-24,POH HUAT ROAD WEST,Resale,Strata,139,"13,193",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
KOVAN REGENCY,"1,850,000",979.52,"1,889",Jun-24,KOVAN RISE,Resale,Strata,91,"20,330",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THOMSON GRAND,"1,758,000",968.76,"1,815",Jun-24,SIN MING WALK,Resale,Strata,90,"19,533",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,11 to 15
FLO RESIDENCE,"1,780,000","1,496.2","1,190",Jun-24,PUNGGOL FIELD WALK,Resale,Strata,139,"12,806",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,462,000",753.48,"1,940",Jun-24,UPPER PAYA LEBAR ROAD,Resale,Strata,70,"20,886",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,880,000",936.47,"2,008",Jun-24,COMPASSVALE BOW,Sub Sale,Strata,87,"21,609",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
CHILTERN PARK,"1,850,000","1,270.15","1,457",Jun-24,SERANGOON AVENUE 3,Resale,Strata,118,"15,678",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
EVERGREEN PARK,"1,111,000","1,022.58","1,086",Jun-24,HOUGANG AVENUE 7,Resale,Strata,95,"11,695",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
JADESCAPE,"1,080,000",527.44,"2,048",Jun-24,SHUNFU ROAD,Resale,Strata,49,"22,041",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
LA FIESTA,"1,420,000",893.41,"1,589",Jun-24,SENGKANG SQUARE,Resale,Strata,83,"17,108",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,830,000","1,065.64","1,717",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,99,"18,485",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"805,000",484.38,"1,662",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,45,"17,889",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
KOVAN REGENCY,"1,154,400",624.31,"1,849",Jun-24,KOVAN RISE,Resale,Strata,58,"19,903",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,880,000","1,205.57","1,559",Jun-24,PUNGGOL WALK,Resale,Strata,112,"16,786",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,670,000",904.18,"1,847",Jun-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,84,"19,881",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,400,000","1,011.82","1,384",Jun-24,PUNGGOL FIELD WALK,Resale,Strata,94,"14,894",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE MINTON,"818,000",548.96,"1,490",Jun-24,HOUGANG STREET 11,Resale,Strata,51,"16,039",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
ISUITES @ TANI,"790,000",624.31,"1,265",Jun-24,JALAN TANI,Resale,Strata,58,"13,621",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
CLOVER BY THE PARK,"3,050,000","1,765.3","1,728",Jun-24,BISHAN STREET 25,Resale,Strata,164,"18,598",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,21 to 25
THE LUXURIE,"1,020,888",731.95,"1,395",Jun-24,COMPASSVALE ROAD,Resale,Strata,68,"15,013",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,600,000","1,162.51","1,376",Jun-24,SENGKANG EAST AVENUE,Resale,Strata,108,"14,815",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
RIVERFRONT RESIDENCES,"2,055,000","1,108.69","1,854",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,103,"19,951",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"833,000",484.38,"1,720",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,45,"18,511",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"1,152,000",613.55,"1,878",Jun-24,SERANGOON NORTH VIEW,Resale,Strata,57,"20,211",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
THOMSON IMPRESSIONS,"878,000",462.85,"1,897",Jun-24,LORONG PUNTONG,Resale,Strata,43,"20,419",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
RIVER ISLES,"1,300,000",947.23,"1,372",Jun-24,EDGEDALE PLAINS,Resale,Strata,88,"14,773",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
BISHAN PARK CONDOMINIUM,"1,860,000","1,345.5","1,382",Jun-24,SIN MING WALK,Resale,Strata,125,"14,880",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
THOMSON IMPRESSIONS,"868,000",462.85,"1,875",Jun-24,LORONG PUNTONG,Resale,Strata,43,"20,186",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,818,000","1,700.71","1,069",Jun-24,BRADDELL HILL,Resale,Strata,158,"11,506",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
BOTANIQUE AT BARTLEY,"902,888",516.67,"1,748",Jun-24,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"18,810",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE GARDENS AT BISHAN,"1,920,000","1,227.1","1,565",Jun-24,SIN MING WALK,Resale,Strata,114,"16,842",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
KOVAN MELODY,"1,320,000",904.18,"1,460",Jun-24,KOVAN ROAD,Resale,Strata,84,"15,714",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,265,000",624.31,"2,026",Jun-24,COMPASSVALE BOW,Sub Sale,Strata,58,"21,810",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"818,000",516.67,"1,583",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,042",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,000,000",678.13,"1,475",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,63,"15,873",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
FORTUNE PARK,"1,560,000","1,291.68","1,208",Jun-24,TAMPINES ROAD,Resale,Strata,120,"13,000",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
THE MINTON,"1,440,000",979.52,"1,470",Jun-24,HOUGANG STREET 11,Resale,Strata,91,"15,824",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
THE VUE,"820,000",484.38,"1,693",Jun-24,UPPER PAYA LEBAR ROAD,Resale,Strata,45,"18,222",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
LA FIESTA,"1,210,000",753.48,"1,606",Jun-24,SENGKANG SQUARE,Resale,Strata,70,"17,286",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
WATERTOWN,"2,568,888","1,356.26","1,894",Jun-24,PUNGGOL CENTRAL,Resale,Strata,126,"20,388",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THOMSON THREE,"2,258,888","1,044.11","2,163",Jun-24,BRIGHT HILL DRIVE,Resale,Strata,97,"23,288",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
BOTANIQUE AT BARTLEY,"1,485,000",731.95,"2,029",Jun-24,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"21,838",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE MINTON,"1,450,000",979.52,"1,480",Jun-24,HOUGANG STREET 11,Resale,Strata,91,"15,934",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
BARTLEY RESIDENCES,"2,238,000","1,162.51","1,925",Jun-24,LORONG HOW SUN,Resale,Strata,108,"20,722",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"978,000",613.55,"1,594",Jun-24,SERANGOON NORTH VIEW,Resale,Strata,57,"17,158",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,400,000",753.48,"1,858",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,70,"20,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"2,050,000","1,194.8","1,716",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,111,"18,468",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
FLO RESIDENCE,"1,770,000","1,345.5","1,315",Jun-24,PUNGGOL FIELD WALK,Resale,Strata,125,"14,160",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
JADESCAPE,"1,690,000",764.24,"2,211",Jun-24,SHUNFU ROAD,Resale,Strata,71,"23,803",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
A TREASURE TROVE,"1,368,000",914.94,"1,495",Jun-24,PUNGGOL WALK,Resale,Strata,85,"16,094",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,200,000",775.01,"1,548",Jun-24,PUNGGOL WALK,Resale,Strata,72,"16,667",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
FLO RESIDENCE,"1,825,000","1,345.5","1,356",Jun-24,PUNGGOL FIELD WALK,Resale,Strata,125,"14,600",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
KINGSFORD WATERBAY,"960,000",678.13,"1,416",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,63,"15,238",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
JADESCAPE,"1,600,000",764.24,"2,094",Jun-24,SHUNFU ROAD,Resale,Strata,71,"22,535",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,500,000",925.7,"1,620",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,86,"17,442",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BARTLEY VUE,"2,161,000","1,065.64","2,028",Jun-24,JALAN BUNGA RAMPAI,New Sale,Strata,99,"21,828",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,01 to 05
SKY VUE,"1,750,000",807.3,"2,168",Jun-24,BISHAN STREET 15,Resale,Strata,75,"23,333",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
JADESCAPE,"1,639,999",764.24,"2,146",Jun-24,SHUNFU ROAD,Resale,Strata,71,"23,099",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THE SCALA,"1,720,000",904.18,"1,902",Jun-24,SERANGOON AVENUE 3,Resale,Strata,84,"20,476",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
JADESCAPE,"2,100,000",904.18,"2,323",Jun-24,SHUNFU ROAD,Resale,Strata,84,"25,000",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
BARTLEY VUE,"2,270,000","1,065.64","2,130",Jun-24,JALAN BUNGA RAMPAI,New Sale,Strata,99,"22,929",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,11 to 15
STARS OF KOVAN,"1,440,888",764.24,"1,885",Jun-24,UPPER SERANGOON ROAD,Resale,Strata,71,"20,294",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,730,000","1,065.64","1,623",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,99,"17,475",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,610,000",914.94,"1,760",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,85,"18,941",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE GARDENS AT BISHAN,"2,050,000","1,227.1","1,671",Jun-24,SIN MING WALK,Resale,Strata,114,"17,982",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THOMSON THREE,"2,980,000","1,485.43","2,006",Jun-24,BRIGHT HILL DRIVE,Resale,Strata,138,"21,594",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
BOATHOUSE RESIDENCES,"1,250,000",914.94,"1,366",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,85,"14,706",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CLOVER BY THE PARK,"2,510,000","1,248.62","2,010",Jun-24,BISHAN STREET 25,Resale,Strata,116,"21,638",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,31 to 35
SKY VUE,"1,430,000",678.13,"2,109",Jun-24,BISHAN STREET 15,Resale,Strata,63,"22,698",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,01 to 05
JADESCAPE,"1,692,000",764.24,"2,214",Jun-24,SHUNFU ROAD,Resale,Strata,71,"23,831",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
LA FIESTA,"1,376,000",828.83,"1,660",Jun-24,SENGKANG SQUARE,Resale,Strata,77,"17,870",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,038,000",688.9,"1,507",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,64,"16,219",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,120,000",624.31,"1,794",Jun-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,58,"19,310",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"910,000",559.73,"1,626",Jun-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,52,"17,500",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"975,000",602.78,"1,617",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,56,"17,411",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TERRASSE,"1,126,888",775.01,"1,454",Jun-24,TERRASSE LANE,Resale,Strata,72,"15,651",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
SKY HABITAT,"1,850,000","1,033.34","1,790",Jun-24,BISHAN STREET 15,Resale,Strata,96,"19,271",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,11 to 15
CENTRO RESIDENCES,"1,650,000",904.18,"1,825",Jun-24,ANG MO KIO AVENUE 8,Resale,Strata,84,"19,643",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,11 to 15
RIO VISTA,"1,380,000","1,248.62","1,105",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,116,"11,897",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
REGENTVILLE,"1,250,000","1,076.4","1,161",Jun-24,HOUGANG STREET 92,Resale,Strata,100,"12,500",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,06 to 10
SKY VUE,"1,690,000",796.54,"2,122",Jun-24,BISHAN STREET 15,Resale,Strata,74,"22,838",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
CHERRY GARDENS,"1,425,000","1,097.93","1,298",Jun-24,LORONG LEW LIAN,Resale,Strata,102,"13,971",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,525,000",914.94,"1,667",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,85,"17,941",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE QUARTZ,"1,850,000","1,345.5","1,375",Jun-24,COMPASSVALE BOW,Resale,Strata,125,"14,800",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
THE GARDEN RESIDENCES,"2,895,000","1,539.25","1,881",Jun-24,SERANGOON NORTH VIEW,Resale,Strata,143,"20,245",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,050,000",613.55,"1,711",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,57,"18,421",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE QUARTZ,"1,620,000","1,151.75","1,407",Jun-24,COMPASSVALE BOW,Resale,Strata,107,"15,140",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,699,000","1,001.05","1,697",Jun-24,COMPASSVALE BOW,Resale,Strata,93,"18,269",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"2,800,000","1,323.97","2,115",Jun-24,COMPASSVALE BOW,Sub Sale,Strata,123,"22,764",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERVALE CREST,"1,468,000","1,496.2",981,Jun-24,RIVERVALE CRESCENT,Resale,Strata,139,"10,561",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
WATERTOWN,"2,700,000","1,367.03","1,975",Jun-24,PUNGGOL CENTRAL,Resale,Strata,127,"21,260",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,250,000",731.95,"1,708",Jun-24,COMPASSVALE BOW,Resale,Strata,68,"18,382",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"2,400,000","1,280.92","1,874",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,119,"20,168",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,350,000",914.94,"1,476",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,85,"15,882",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,270,000",721.19,"1,761",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,67,"18,955",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE PANORAMA,"860,000",430.56,"1,997",Jun-24,ANG MO KIO AVENUE 2,Resale,Strata,40,"21,500",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"1,250,000",904.18,"1,382",Jun-24,SENGKANG EAST AVENUE,Resale,Strata,84,"14,881",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SUITES @ KOVAN,"630,000",365.98,"1,721",Jun-24,UPPER SERANGOON ROAD,Resale,Strata,34,"18,529",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FOREST WOODS,"880,000",505.91,"1,739",Jun-24,LORONG LEW LIAN,Resale,Strata,47,"18,723",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
THE LUXURIE,"2,000,000","1,367.03","1,463",Jun-24,COMPASSVALE ROAD,Resale,Strata,127,"15,748",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KOVAN REGENCY,"800,000",505.91,"1,581",Jun-24,KOVAN RISE,Resale,Strata,47,"17,021",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
RIVERSAILS,"1,350,000","1,065.64","1,267",Jun-24,UPPER SERANGOON CRESCENT,Resale,Strata,99,"13,636",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THREE 11,"2,085,000","1,087.16","1,918",Jun-24,UPPER THOMSON ROAD,Resale,Strata,101,"20,644",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
SUITES @ PAYA LEBAR,"1,050,000",721.19,"1,456",Jun-24,UPPER PAYA LEBAR ROAD,Resale,Strata,67,"15,672",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BRADDELL VIEW,"1,475,000","1,453.14","1,015",Jun-24,BRADDELL HILL,Resale,Strata,135,"10,926",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,055,000",613.55,"1,720",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,57,"18,509",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,908,888",936.47,"2,038",Jun-24,COMPASSVALE BOW,Sub Sale,Strata,87,"21,941",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,060,000",635.08,"1,669",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,59,"17,966",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"920,000",613.55,"1,499",Jun-24,UPPER SERANGOON VIEW,Resale,Strata,57,"16,140",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"858,000",516.67,"1,661",Jun-24,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,875",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,760,000",936.47,"1,879",Jun-24,HOUGANG AVENUE 2,Sub Sale,Strata,87,"20,230",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
3@PHILLIPS,"2,048,000","1,808.35","1,133",Jun-24,PHILLIPS AVENUE,Resale,Strata,168,"12,190",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"870,000",538.2,"1,616",May-24,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"17,400",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
