Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TEXTILE CENTRE,"910,000",882.65,"1,031",Apr-23,JALAN SULTAN,Resale,Strata,82,"11,098",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
PICCADILLY GRAND,"2,885,000","1,410.08","2,046",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,131,"22,023",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"3,046,000","1,582.31","1,925",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,147,"20,721",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
MIDTOWN MODERN,"4,898,000","1,808.35","2,709",Apr-23,TAN QUEE LAN STREET,New Sale,Strata,168,"29,155",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
PICCADILLY GRAND,"2,859,000","1,388.56","2,059",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,129,"22,163",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
PICCADILLY GRAND,"2,872,000","1,377.79","2,084",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,128,"22,438",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"2,899,000","1,377.79","2,104",Apr-23,NORTHUMBERLAND ROAD,New Sale,Strata,128,"22,648",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
CONCOURSE SKYLINE,"2,360,000","1,097.93","2,150",Mar-23,BEACH ROAD,Resale,Strata,102,"23,137",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
DUO RESIDENCES,"2,400,000","1,108.69","2,165",Mar-23,FRASER STREET,Resale,Strata,103,"23,301",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,11 to 15
MIDTOWN MODERN,"5,033,160","1,808.35","2,783",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,168,"29,959",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
SUITES @ OWEN,"900,000",624.31,"1,442",Mar-23,OWEN ROAD,Resale,Strata,58,"15,517",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CONCOURSE SKYLINE,"1,400,000",818.06,"1,711",Mar-23,BEACH ROAD,Resale,Strata,76,"18,421",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
MIDTOWN BAY,"1,454,100",409.03,"3,555",Mar-23,BEACH ROAD,New Sale,Strata,38,"38,266",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
CITYLIGHTS,"1,010,000",559.73,"1,804",Mar-23,JELLICOE ROAD,Resale,Strata,52,"19,423",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,26 to 30
CITY SQUARE RESIDENCES,"1,730,000",861.12,"2,009",Mar-23,KITCHENER LINK,Resale,Strata,80,"21,625",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
MIDTOWN MODERN,"3,813,000","1,463.9","2,605",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,136,"28,037",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"5,265,810","1,808.35","2,912",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,168,"31,344",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"2,480,000",764.24,"3,245",Mar-23,MIDDLE ROAD,New Sale,Strata,71,"34,930",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MERA SPRINGS,"2,400,000","1,291.68","1,858",Mar-23,CARLISLE ROAD,Resale,Strata,120,"20,000",-,Condominium,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"2,841,000","1,388.56","2,046",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,129,"22,023",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
MIDTOWN BAY,"2,235,100",753.48,"2,966",Mar-23,BEACH ROAD,New Sale,Strata,70,"31,930",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
KERRISDALE,"1,850,000","1,270.15","1,457",Mar-23,STURDEE ROAD,Resale,Strata,118,"15,678",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
PICCADILLY GRAND,"2,876,000","1,410.08","2,040",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,131,"21,954",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,01 to 05
MIDTOWN MODERN,"4,728,240","1,808.35","2,615",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,168,"28,144",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
THE M,"2,540,000",893.41,"2,843",Mar-23,MIDDLE ROAD,New Sale,Strata,83,"30,602",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
STURDEE RESIDENCES,"1,450,000",721.19,"2,011",Mar-23,BEATTY ROAD,Resale,Strata,67,"21,642",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"3,106,000","1,582.31","1,963",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,147,"21,129",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
MIDTOWN BAY,"2,173,900",753.48,"2,885",Mar-23,BEACH ROAD,New Sale,Strata,70,"31,056",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,06 to 10
PICCADILLY GRAND,"3,296,000","1,679.18","1,963",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,156,"21,128",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
THE CITRON RESIDENCES,"1,300,000",742.72,"1,750",Mar-23,MARNE ROAD,Resale,Strata,69,"18,841",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYSCAPE @FARRER PARK,"2,040,000","1,248.62","1,634",Mar-23,MERGUI ROAD,Resale,Strata,116,"17,586",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
THE M,"2,429,000",861.12,"2,821",Mar-23,MIDDLE ROAD,New Sale,Strata,80,"30,363",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN BAY,"1,560,000",473.62,"3,294",Mar-23,BEACH ROAD,New Sale,Strata,44,"35,455",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
CITYLIGHTS,"1,580,000",893.41,"1,769",Mar-23,JELLICOE ROAD,Resale,Strata,83,"19,036",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,21 to 25
CITYLIGHTS,"1,480,000",871.88,"1,697",Mar-23,JELLICOE ROAD,Resale,Strata,81,"18,272",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,11 to 15
RANGOON 88,"950,000",699.66,"1,358",Mar-23,RANGOON ROAD,Resale,Strata,65,"14,615",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PICCADILLY GRAND,"3,126,000","1,582.31","1,976",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,147,"21,265",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
CITYLIGHTS,"1,510,000",947.23,"1,594",Mar-23,JELLICOE ROAD,Resale,Strata,88,"17,159",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,11 to 15
CITYLIGHTS,"1,580,000",871.88,"1,812",Mar-23,JELLICOE ROAD,Resale,Strata,81,"19,506",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
VANADIUM,"1,650,000","1,033.34","1,597",Mar-23,HERTFORD ROAD,Resale,Strata,96,"17,188",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
SUNSHINE PLAZA,"1,970,000","1,679.18","1,173",Mar-23,PRINSEP LINK,Resale,Strata,156,"12,628",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,01 to 05
MIDTOWN BAY,"2,163,800",731.95,"2,956",Mar-23,BEACH ROAD,New Sale,Strata,68,"31,821",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
THE URBANITE,"1,040,000",656.6,"1,584",Mar-23,HERTFORD ROAD,Resale,Strata,61,"17,049",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY GATE,"1,540,000",807.3,"1,908",Mar-23,BEACH ROAD,Resale,Strata,75,"20,533",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
SOUTHBANK,"1,700,000",958,"1,775",Mar-23,NORTH BRIDGE ROAD,Resale,Strata,89,"19,101",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,11 to 15
MIDTOWN MODERN,"4,610,000","1,463.9","3,149",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,136,"33,897",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
CITYLIGHTS,"1,220,000",678.13,"1,799",Mar-23,JELLICOE ROAD,Resale,Strata,63,"19,365",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
PICCADILLY GRAND,"3,086,000","1,582.31","1,950",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,147,"20,993",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,06 to 10
MIDTOWN MODERN,"4,108,500","1,442.38","2,848",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,134,"30,660",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
THE M,"1,928,000",592.02,"3,257",Mar-23,MIDDLE ROAD,New Sale,Strata,55,"35,055",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
PICCADILLY GRAND,"2,863,000","1,377.79","2,078",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,128,"22,367",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,16 to 20
SUNSHINE PLAZA,"908,000",570.49,"1,592",Mar-23,PRINSEP LINK,Resale,Strata,53,"17,132",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
PICCADILLY GRAND,"2,827,000","1,377.79","2,052",Mar-23,NORTHUMBERLAND ROAD,New Sale,Strata,128,"22,086",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
HERTFORD MANSION,"1,550,000","1,259.39","1,231",Mar-23,BRISTOL ROAD,Resale,Strata,117,"13,248",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MIDTOWN BAY,"2,245,900",775.01,"2,870",Mar-23,BEACH ROAD,New Sale,Strata,72,"30,893","2,224,300",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,711,610",904.18,"2,999",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,84,"32,281",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"2,870,010",904.18,"3,174",Mar-23,TAN QUEE LAN STREET,New Sale,Strata,84,"34,167",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE BENCOOLEN,"1,586,000","1,044.11","1,519",Mar-23,BENCOOLEN STREET,Resale,Strata,97,"16,351",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,16 to 20
OXFORD SUITES,"1,750,000","1,140.98","1,534",Mar-23,OXFORD ROAD,Resale,Strata,106,"16,509",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
MIDTOWN BAY,"2,000,000",742.72,"2,693",Mar-23,BEACH ROAD,Sub Sale,Strata,69,"28,986",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
SOHO @ FARRER,"1,370,000","1,011.82","1,354",Feb-23,RACE COURSE ROAD,Resale,Strata,94,"14,574",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
DUO RESIDENCES,"2,225,000","1,001.05","2,223",Feb-23,FRASER STREET,Resale,Strata,93,"23,925",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,36 to 40
DUO RESIDENCES,"1,350,000",645.84,"2,090",Feb-23,FRASER STREET,Resale,Strata,60,"22,500",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,640,000",861.12,"1,904",Feb-23,KITCHENER LINK,Resale,Strata,80,"20,500",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
PICCADILLY GRAND,"3,424,000","1,679.18","2,039",Feb-23,NORTHUMBERLAND ROAD,New Sale,Strata,156,"21,949",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,21 to 25
SOUTHBANK,"1,110,000",592.02,"1,875",Feb-23,NORTH BRIDGE ROAD,Resale,Strata,55,"20,182",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,26 to 30
PICCADILLY GRAND,"2,524,000","1,356.26","1,861",Feb-23,NORTHUMBERLAND ROAD,New Sale,Strata,126,"20,032",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,21 to 25
KENTISH GREEN,"1,300,000","1,076.4","1,208",Feb-23,OXFORD ROAD,Resale,Strata,100,"13,000",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"1,540,000",828.83,"1,858",Feb-23,BEATTY ROAD,Resale,Strata,77,"20,000",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,01 to 05
STURDEE RESIDENCES,"2,030,000","1,033.34","1,964",Feb-23,BEATTY ROAD,Resale,Strata,96,"21,146",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
CONCOURSE SKYLINE,"2,100,000","1,108.69","1,894",Feb-23,BEACH ROAD,Resale,Strata,103,"20,388",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
MIDTOWN MODERN,"4,056,030","1,442.38","2,812",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,134,"30,269",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
SOUTH BEACH RESIDENCES,"8,630,000","1,915.99","4,504",Feb-23,BEACH ROAD,Resale,Strata,178,"48,483",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,36 to 40
STURDEE RESIDENCES,"865,000",419.8,"2,061",Feb-23,BEATTY ROAD,Resale,Strata,39,"22,179",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,21 to 25
CITY SQUARE RESIDENCES,"2,260,000","1,205.57","1,875",Feb-23,KITCHENER LINK,Resale,Strata,112,"20,179",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
BURLINGTON SQUARE,"1,468,000","1,302.44","1,127",Feb-23,BENCOOLEN STREET,Resale,Strata,121,"12,132",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,01 to 05
THE M,"1,898,000",635.08,"2,989",Feb-23,MIDDLE ROAD,New Sale,Strata,59,"32,169",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
28 RC SUITES,"760,000",441.32,"1,722",Feb-23,RACE COURSE LANE,Resale,Strata,41,"18,537",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
KENTISH LODGE,"1,460,000","1,345.5","1,085",Feb-23,OXFORD ROAD,Resale,Strata,125,"11,680",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
MIDTOWN MODERN,"1,501,830",409.03,"3,672",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,38,"39,522",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"3,841,200","1,442.38","2,663",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,134,"28,666",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"4,728,000","1,808.35","2,615",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,168,"28,143",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,658,150",904.18,"2,940",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,84,"31,645",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
PICCADILLY GRAND,"2,877,000","1,388.56","2,072",Feb-23,NORTHUMBERLAND ROAD,New Sale,Strata,129,"22,302",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
DUO RESIDENCES,"2,321,000",947.23,"2,450",Feb-23,FRASER STREET,Resale,Strata,88,"26,375",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,41 to 45
TYRWHITT 139,"780,000",495.14,"1,575",Feb-23,TYRWHITT ROAD,Resale,Strata,46,"16,957",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITYLIGHTS,"1,038,000",559.73,"1,854",Feb-23,JELLICOE ROAD,Resale,Strata,52,"19,962",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,21 to 25
PICCADILLY GRAND,"2,854,000","1,377.79","2,071",Feb-23,NORTHUMBERLAND ROAD,New Sale,Strata,128,"22,297",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
KERRISDALE,"1,680,000","1,259.39","1,334",Feb-23,STURDEE ROAD,Resale,Strata,117,"14,359",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,01 to 05
THE M,"1,940,000",592.02,"3,277",Feb-23,MIDDLE ROAD,New Sale,Strata,55,"35,273",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,672,110",473.62,"3,531",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,44,"38,003",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
PICCADILLY GRAND,"3,306,000","1,679.18","1,969",Feb-23,NORTHUMBERLAND ROAD,New Sale,Strata,156,"21,192",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,11 to 15
URBAN LOFTS,"911,000",753.48,"1,209",Feb-23,RANGOON ROAD,Resale,Strata,70,"13,014",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
PARC SOMME,"885,000",581.26,"1,523",Feb-23,SOMME ROAD,Resale,Strata,54,"16,389",-,Apartment,1,99 yrs lease commencing from 2008,08,Rest of Central Region,01 to 05
MIDTOWN MODERN,"5,174,730","1,808.35","2,862",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,168,"30,802",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"2,480,000",947.23,"2,618",Feb-23,MIDDLE ROAD,New Sale,Strata,88,"28,182",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
CITYLIGHTS,"3,800,000","3,218.44","1,181",Feb-23,JELLICOE ROAD,Resale,Strata,299,"12,709",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,01 to 05
MERA SPRINGS,"2,900,000","1,550.02","1,871",Feb-23,CARLISLE ROAD,Resale,Strata,144,"20,139",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
THE MERLOT,"800,000",516.67,"1,548",Feb-23,KENG LEE ROAD,Resale,Strata,48,"16,667",-,Apartment,1,Freehold,08,Rest of Central Region,11 to 15
MIDTOWN MODERN,"1,478,070",409.03,"3,614",Feb-23,TAN QUEE LAN STREET,New Sale,Strata,38,"38,897",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
1953,"1,928,000","1,130.22","1,706",Jan-23,TESSENSOHN ROAD,New Sale,Strata,105,"18,362",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
KENTISH COURT,"1,330,000","1,097.93","1,211",Jan-23,OXFORD ROAD,Resale,Strata,102,"13,039",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
CITYLIGHTS,"2,120,000","1,313.21","1,614",Jan-23,JELLICOE ROAD,Resale,Strata,122,"17,377",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,11 to 15
CONCOURSE SKYLINE,"1,480,000",882.65,"1,677",Jan-23,BEACH ROAD,Resale,Strata,82,"18,049",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
PICCADILLY GRAND,"3,684,000","2,045.16","1,801",Jan-23,NORTHUMBERLAND ROAD,New Sale,Strata,190,"19,389",-,Apartment,1,99 yrs lease commencing from 2021,08,Rest of Central Region,21 to 25
URBAN LOFTS,"810,000",559.73,"1,447",Jan-23,RANGOON ROAD,Resale,Strata,52,"15,577",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MIDTOWN MODERN,"4,693,000","1,808.35","2,595",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,168,"27,935",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
CITYLIGHTS,"1,200,000",678.13,"1,770",Jan-23,JELLICOE ROAD,Resale,Strata,63,"19,048",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
CITY GATE,"1,730,000",904.18,"1,913",Jan-23,BEACH ROAD,Resale,Strata,84,"20,595",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
SOHO @ FARRER,"680,000",441.32,"1,541",Jan-23,RACE COURSE ROAD,Resale,Strata,41,"16,585",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
THE M,"2,369,000",742.72,"3,190",Jan-23,MIDDLE ROAD,New Sale,Strata,69,"34,333",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
FORTE SUITES,"1,123,000",602.78,"1,863",Jan-23,MERGUI ROAD,Resale,Strata,56,"20,054",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
MIDTOWN BAY,"3,687,000","1,022.58","3,606",Jan-23,BEACH ROAD,New Sale,Strata,95,"38,811",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,26 to 30
MIDTOWN BAY,"2,150,800",742.72,"2,867",Jan-23,BEACH ROAD,New Sale,Strata,69,"30,858","2,129,200",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
THE M,"2,334,000",731.95,"3,189",Jan-23,MIDDLE ROAD,New Sale,Strata,68,"34,324",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"2,469,060",904.18,"2,731",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,84,"29,394",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
SUITES 123,"1,070,000",850.36,"1,258",Jan-23,RANGOON ROAD,Resale,Strata,79,"13,544",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY GATE,"1,750,000",904.18,"1,935",Jan-23,BEACH ROAD,Resale,Strata,84,"20,833",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,16 to 20
CITYLIGHTS,"1,190,000",678.13,"1,755",Jan-23,JELLICOE ROAD,Resale,Strata,63,"18,889",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,06 to 10
1953,"2,468,000","1,227.1","2,011",Jan-23,TESSENSOHN ROAD,New Sale,Strata,114,"21,649",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
MIDTOWN BAY,"2,875,900",731.95,"3,929",Jan-23,BEACH ROAD,New Sale,Strata,68,"42,293",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,21 to 25
MIDTOWN MODERN,"4,229,280","1,442.38","2,932",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,134,"31,562",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
URBAN LOFTS,"770,000",527.44,"1,460",Jan-23,RANGOON ROAD,Resale,Strata,49,"15,714",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
MIDTOWN MODERN,"4,194,630","1,442.38","2,908",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,134,"31,303",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
MIDTOWN MODERN,"4,412,430","1,442.38","3,059",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,134,"32,929",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"14,000,000","3,272.26","4,278",Jan-23,TAN QUEE LAN STREET,New Sale,Strata,304,"46,053",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE URBANITE,"1,470,000","1,173.28","1,253",Jan-23,HERTFORD ROAD,Resale,Strata,109,"13,486",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
CITY SQUARE RESIDENCES,"1,145,000",570.49,"2,007",Dec-22,KITCHENER LINK,Resale,Strata,53,"21,604",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
CITY SQUARE RESIDENCES,"2,380,000","1,194.8","1,992",Dec-22,KITCHENER LINK,Resale,Strata,111,"21,441",-,Condominium,1,Freehold,08,Rest of Central Region,16 to 20
CITYLIGHTS,"1,545,000",893.41,"1,729",Dec-22,JELLICOE ROAD,Resale,Strata,83,"18,614",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,16 to 20
THE M,"1,921,000",592.02,"3,245",Dec-22,MIDDLE ROAD,New Sale,Strata,55,"34,927",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"2,820,510",904.18,"3,119",Dec-22,TAN QUEE LAN STREET,New Sale,Strata,84,"33,578",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
CITYLIGHTS,"958,000",559.73,"1,712",Dec-22,JELLICOE ROAD,Resale,Strata,52,"18,423",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,11 to 15
MIDTOWN BAY,"1,504,000",462.85,"3,249",Dec-22,BEACH ROAD,New Sale,Strata,43,"34,977",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
TEXTILE CENTRE,"930,000",882.65,"1,054",Dec-22,JALAN SULTAN,Resale,Strata,82,"11,341",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
MIDTOWN MODERN,"2,701,710",904.18,"2,988",Dec-22,TAN QUEE LAN STREET,New Sale,Strata,84,"32,163",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
CITYSCAPE @FARRER PARK,"1,700,000","1,119.46","1,519",Dec-22,MERGUI ROAD,Resale,Strata,104,"16,346",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
SOUTH BEACH RESIDENCES,"8,500,000","1,969.81","4,315",Dec-22,BEACH ROAD,Resale,Strata,183,"46,448",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"2,300,000","1,130.22","2,035",Dec-22,BEACH ROAD,Resale,Strata,105,"21,905",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
1953,"3,041,000","1,506.96","2,018",Dec-22,TESSENSOHN ROAD,New Sale,Strata,140,"21,721",-,Apartment,1,Freehold,08,Rest of Central Region,06 to 10
MIDTOWN MODERN,"5,362,830","1,808.35","2,966",Dec-22,TAN QUEE LAN STREET,New Sale,Strata,168,"31,922",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
