Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SENGKANG GRAND RESIDENCES,"1,280,800",764.24,"1,676",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,039",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,302,400",764.24,"1,704",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"18,344",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,601,600",936.47,"1,710",Jul-21,COMPASSVALE BOW,New Sale,Strata,87,"18,409",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,275,200",764.24,"1,669",Jul-21,COMPASSVALE BOW,New Sale,Strata,71,"17,961",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,756,800","1,011.82","1,736",Jul-21,COMPASSVALE BOW,New Sale,Strata,94,"18,689",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,736,460","1,173.28","1,480",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,109,"15,931",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BISHAN POINT,"1,160,000",936.47,"1,239",Jul-21,BRIGHT HILL DRIVE,Resale,Strata,87,"13,333",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
A TREASURE TROVE,"1,180,000","1,044.11","1,130",Jul-21,PUNGGOL WALK,Resale,Strata,97,"12,165",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,287,000",699.66,"1,839",Jul-21,HOUGANG AVENUE 2,New Sale,Strata,65,"19,800",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
KINGSFORD WATERBAY,"768,000",624.31,"1,230",Jul-21,UPPER SERANGOON VIEW,Resale,Strata,58,"13,241",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
PARC CENTROS,"650,000",462.85,"1,404",Jul-21,PUNGGOL CENTRAL,Resale,Strata,43,"15,116",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
RIVERVALE CREST,"923,000","1,140.98",809,Jul-21,RIVERVALE CRESCENT,Resale,Strata,106,"8,708",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
THE QUARTZ,"1,250,000","1,539.25",812,Jul-21,COMPASSVALE BOW,Resale,Strata,143,"8,741",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,561,600",936.47,"1,668",Jul-21,COMPASSVALE BOW,New Sale,Strata,87,"17,949",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FLO RESIDENCE,"1,232,888","1,227.1","1,005",Jul-21,PUNGGOL FIELD WALK,Resale,Strata,114,"10,815",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SKY VUE,"870,000",484.38,"1,796",Jul-21,BISHAN STREET 15,Resale,Strata,45,"19,333",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
THE PANORAMA,"1,720,000","1,108.69","1,551",Jul-21,ANG MO KIO AVENUE 2,Resale,Strata,103,"16,699",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
THE YARDLEY,"1,830,000","1,270.15","1,441",Jul-21,UPPER SERANGOON ROAD,Resale,Strata,118,"15,508",-,Apartment,1,Freehold,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,160,000",807.3,"1,437",Jul-21,LORONG HOW SUN,Resale,Strata,75,"15,467",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SKY VUE,"1,345,000",807.3,"1,666",Jun-21,BISHAN STREET 15,Resale,Strata,75,"17,933",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,732,800","1,011.82","1,713",Jun-21,COMPASSVALE BOW,New Sale,Strata,94,"18,434",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,027,000",635.08,"1,617",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,59,"17,407",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,783,200","1,054.87","1,690",Jun-21,COMPASSVALE BOW,New Sale,Strata,98,"18,196",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"2,004,000","1,280.92","1,565",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,119,"16,840",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"2,073,000","1,280.92","1,618",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,119,"17,420",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
WATERTOWN,"1,585,000","1,108.69","1,430",Jun-21,PUNGGOL CENTRAL,Resale,Strata,103,"15,388",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SKY HABITAT,"3,000,000","1,797.59","1,669",Jun-21,BISHAN STREET 15,Resale,Strata,167,"17,964",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,21 to 25
THE QUINN,"680,000",484.38,"1,404",Jun-21,BARTLEY ROAD,Resale,Strata,45,"15,111",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE LUXURIE,"1,330,000","1,054.87","1,261",Jun-21,COMPASSVALE ROAD,Resale,Strata,98,"13,571",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FOREST WOODS,"1,258,000",753.48,"1,670",Jun-21,LORONG LEW LIAN,Sub Sale,Strata,70,"17,971",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,050,000","1,011.82","1,038",Jun-21,PUNGGOL FIELD WALK,Resale,Strata,94,"11,170",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"2,271,000","1,410.08","1,611",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,131,"17,336",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,499,000",850.36,"1,763",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"18,975",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIO VISTA,"840,000","1,054.87",796,Jun-21,UPPER SERANGOON VIEW,Resale,Strata,98,"8,571",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
WATERTOWN,"760,000",527.44,"1,441",Jun-21,PUNGGOL CENTRAL,Resale,Strata,49,"15,510",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"2,189,600","1,323.97","1,654",Jun-21,COMPASSVALE BOW,New Sale,Strata,123,"17,802",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,320,800",764.24,"1,728",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"18,603",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FONTAINE PARRY,"1,050,000",850.36,"1,235",Jun-21,POH HUAT ROAD,Resale,Strata,79,"13,291",-,Condominium,1,999 yrs lease commencing from 1877,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,610,400",936.47,"1,720",Jun-21,COMPASSVALE BOW,New Sale,Strata,87,"18,510",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"859,000",484.38,"1,773",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,45,"19,089",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
JEWEL @ BUANGKOK,"1,020,000",721.19,"1,414",Jun-21,COMPASSVALE BOW,Resale,Strata,67,"15,224",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
COMPASS HEIGHTS,"1,000,000","1,054.87",948,Jun-21,SENGKANG SQUARE,Resale,Strata,98,"10,204",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,162,112",699.66,"1,661",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,65,"17,879",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,008,000",635.08,"1,587",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,59,"17,085",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"877,000",484.38,"1,811",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,45,"19,489",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE QUINN,"850,000",559.73,"1,519",Jun-21,BARTLEY ROAD,Resale,Strata,52,"16,346",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SIN MING PLAZA,"1,940,000","1,517.72","1,278",Jun-21,SIN MING ROAD,Resale,Strata,141,"13,759",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
JADESCAPE,"2,975,000","1,646.89","1,806",Jun-21,SHUNFU ROAD,New Sale,Strata,153,"19,444",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
FOREST WOODS,"1,210,000",731.95,"1,653",Jun-21,LORONG LEW LIAN,Sub Sale,Strata,68,"17,794",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
RIVERSAILS,"1,360,000","1,377.79",987,Jun-21,UPPER SERANGOON CRESCENT,Resale,Strata,128,"10,625",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,626,400",936.47,"1,737",Jun-21,COMPASSVALE BOW,New Sale,Strata,87,"18,694",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE PANORAMA,"1,038,888",699.66,"1,485",Jun-21,ANG MO KIO AVENUE 2,Resale,Strata,65,"15,983",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
FLO RESIDENCE,"925,000",925.7,999,Jun-21,PUNGGOL FIELD WALK,Resale,Strata,86,"10,756",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
FLO RESIDENCE,"920,000",925.7,994,Jun-21,PUNGGOL FIELD WALK,Resale,Strata,86,"10,698",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE TEMBUSU,"1,275,000",753.48,"1,692",Jun-21,TAMPINES ROAD,Resale,Strata,70,"18,214",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SUITES @ PAYA LEBAR,"1,450,000","1,388.56","1,044",Jun-21,UPPER PAYA LEBAR ROAD,Resale,Strata,129,"11,240",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"593,000",484.38,"1,224",Jun-21,UPPER SERANGOON VIEW,Resale,Strata,45,"13,178",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,038,000",914.94,"1,135",Jun-21,UPPER SERANGOON VIEW,Resale,Strata,85,"12,212",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"2,335,000","1,453.14","1,607",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,135,"17,296",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,275,200",764.24,"1,669",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"17,961",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,314,400",764.24,"1,720",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"18,513",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,099,000",667.37,"1,647",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,62,"17,726",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,138,000",667.37,"1,705",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,62,"18,355",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,171,000",667.37,"1,755",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,62,"18,887",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,110,000",667.37,"1,663",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,62,"17,903",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,795,000","1,151.75","1,559",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,776",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,569,600",936.47,"1,676",Jun-21,COMPASSVALE BOW,New Sale,Strata,87,"18,041",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE MINTON,"1,280,000","1,108.69","1,155",Jun-21,HOUGANG STREET 11,Resale,Strata,103,"12,427",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"2,453,220","1,711.48","1,433",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,159,"15,429",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,695,000",990.29,"1,712",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,92,"18,424",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE GARDENS AT BISHAN,"1,650,000","1,227.1","1,345",Jun-21,SIN MING WALK,Resale,Strata,114,"14,474",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
THE LUXURIE,"1,280,000","1,011.82","1,265",Jun-21,COMPASSVALE ROAD,Resale,Strata,94,"13,617",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KOVAN REGENCY,"1,168,000",775.01,"1,507",Jun-21,KOVAN RISE,Resale,Strata,72,"16,222",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THOMSON THREE,"1,175,000",731.95,"1,605",Jun-21,BRIGHT HILL DRIVE,Resale,Strata,68,"17,279",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
BOTANIQUE AT BARTLEY,"760,000",516.67,"1,471",Jun-21,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"15,833",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
EVERGREEN PARK,"1,070,000","1,345.5",795,Jun-21,HOUGANG AVENUE 7,Resale,Strata,125,"8,560",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
RIVERVALE CREST,"789,100",925.7,852,Jun-21,RIVERVALE CRESCENT,Resale,Strata,86,"9,176",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
NOUVELLE PARK,"1,910,000","1,851.41","1,032",Jun-21,POH HUAT ROAD WEST,Resale,Strata,172,"11,105",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
AMARANDA GARDENS,"1,872,000","1,259.39","1,486",Jun-21,SERANGOON AVENUE 3,Resale,Strata,117,"16,000",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE FLORENTINE,"1,880,000","2,002.1",939,Jun-21,FLORENCE ROAD,Resale,Strata,186,"10,108",-,Apartment,1,947 yrs lease commencing from 1934,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,340,000",764.24,"1,753",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"18,873",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
GLASGOW RESIDENCE,"580,000",419.8,"1,382",Jun-21,GLASGOW ROAD,Resale,Strata,39,"14,872",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,350,000","1,216.33","1,110",Jun-21,KOVAN ROAD,Resale,Strata,113,"11,947",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
THE TEMBUSU,"1,300,000",753.48,"1,725",Jun-21,TAMPINES ROAD,Resale,Strata,70,"18,571",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
CHUAN PARK (DEMOLISHED),"1,630,000","1,528.49","1,066",Jun-21,LORONG CHUAN,Resale,Strata,142,"11,479",-,Condominium,1,99 yrs lease commencing from 1980,19,Outside Central Region,16 to 20
KOVANA,"1,400,000","1,162.51","1,204",Jun-21,KOVAN ROAD,Resale,Strata,108,"12,963",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,358,888","1,291.68","1,052",Jun-21,SENGKANG EAST AVENUE,Resale,Strata,120,"11,324",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KOVAN REGENCY,"815,000",592.02,"1,377",Jun-21,KOVAN RISE,Resale,Strata,55,"14,818",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
BAYOU RESIDENCE,"1,070,000",904.18,"1,183",Jun-21,UPPER PAYA LEBAR ROAD,Resale,Strata,84,"12,738",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,280,000",764.24,"1,675",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"18,028",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
ISUITES @ TANI,"580,000",452.09,"1,283",Jun-21,JALAN TANI,Resale,Strata,42,"13,810",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
THE MINTON,"1,120,000",979.52,"1,143",Jun-21,HOUGANG STREET 11,Resale,Strata,91,"12,308",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
THE QUINN,"1,030,000",667.37,"1,543",Jun-21,BARTLEY ROAD,Resale,Strata,62,"16,613",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,040,000","1,065.64",976,Jun-21,SENGKANG EAST AVENUE,Resale,Strata,99,"10,505",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,035,000",796.54,"1,299",Jun-21,LORONG HOW SUN,Resale,Strata,74,"13,986",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE PANORAMA,"1,200,000",796.54,"1,507",Jun-21,ANG MO KIO AVENUE 2,Resale,Strata,74,"16,216",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,400,000",904.18,"1,548",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,84,"16,667",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
A TREASURE TROVE,"880,000",775.01,"1,135",Jun-21,PUNGGOL WALK,Resale,Strata,72,"12,222",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,346,400",764.24,"1,762",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"18,963",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THOMSON GRAND,"1,272,000",904.18,"1,407",Jun-21,SIN MING WALK,Resale,Strata,84,"15,143",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
JADE RESIDENCES,"2,100,000","1,862.17","1,128",Jun-21,LEW LIAN VALE,Resale,Strata,173,"12,139",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"838,000",688.9,"1,216",Jun-21,UPPER SERANGOON VIEW,Resale,Strata,64,"13,094",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
THOMSON IMPRESSIONS,"750,000",462.85,"1,620",Jun-21,LORONG PUNTONG,Resale,Strata,43,"17,442",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
REGENTVILLE,"770,000","1,044.11",737,Jun-21,HOUGANG STREET 92,Resale,Strata,97,"7,938",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
THE WATERLINE,"1,230,000","1,011.82","1,216",Jun-21,POH HUAT ROAD WEST,Resale,Strata,94,"13,085",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"2,300,000","1,453.14","1,583",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,135,"17,037",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVER ISLES,"932,000",893.41,"1,043",Jun-21,EDGEDALE PLAINS,Resale,Strata,83,"11,229",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,274,400",764.24,"1,668",Jun-21,COMPASSVALE BOW,New Sale,Strata,71,"17,949",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,062,000",635.08,"1,672",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,59,"18,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
EVERGREEN PARK,"820,000","1,087.16",754,Jun-21,HOUGANG AVENUE 7,Resale,Strata,101,"8,119",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
RIVER ISLES,"1,625,000","1,937.52",839,Jun-21,EDGEDALE PLAINS,Resale,Strata,180,"9,028",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,16 to 20
LA FIESTA,"1,320,000","1,033.34","1,277",Jun-21,SENGKANG SQUARE,Resale,Strata,96,"13,750",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE LUXURIE,"870,000",731.95,"1,189",Jun-21,COMPASSVALE ROAD,Resale,Strata,68,"12,794",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIO VISTA,"1,035,000","1,237.86",836,Jun-21,UPPER SERANGOON VIEW,Resale,Strata,115,"9,000",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
REGENTVILLE,"988,000","1,302.44",759,Jun-21,HOUGANG STREET 92,Resale,Strata,121,"8,165",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,400,000","1,291.68","1,084",Jun-21,KOVAN ROAD,Resale,Strata,120,"11,667",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
A TREASURE TROVE,"1,418,888","1,399.32","1,014",Jun-21,PUNGGOL WALK,Resale,Strata,130,"10,915",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE LUXURIE,"1,010,000",882.65,"1,144",Jun-21,COMPASSVALE ROAD,Resale,Strata,82,"12,317",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
FOREST WOODS,"1,680,000","1,076.4","1,561",Jun-21,LORONG LEW LIAN,Sub Sale,Strata,100,"16,800",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,645,380","1,076.4","1,529",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,100,"16,454",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,692,800","1,011.82","1,673",Jun-21,COMPASSVALE BOW,New Sale,Strata,94,"18,009",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,167,200",678.13,"1,721",Jun-21,COMPASSVALE BOW,New Sale,Strata,63,"18,527",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"2,488,000","1,679.18","1,482",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,156,"15,949",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,053,000",635.08,"1,658",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,59,"17,847",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,543,000",936.47,"1,648",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,87,"17,736",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
AFFINITY AT SERANGOON,"1,777,000","1,151.75","1,543",Jun-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,607",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
LATTICE ONE,"1,600,000",861.12,"1,858",Jun-21,SERAYA CRESCENT,New Sale,Strata,80,"20,000",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
THE LILIUM,"1,956,600","1,087.16","1,800",Jun-21,HOW SUN ROAD,New Sale,Strata,101,"19,372",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,585,600",936.47,"1,693",Jun-21,COMPASSVALE BOW,New Sale,Strata,87,"18,225",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,211,000",667.37,"1,815",Jun-21,HOUGANG AVENUE 2,New Sale,Strata,62,"19,532",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
SKY VUE,"1,300,000",796.54,"1,632",Jun-21,BISHAN STREET 15,Resale,Strata,74,"17,568",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,06 to 10
RAFFLESIA CONDOMINIUM,"1,475,000","1,442.38","1,023",Jun-21,BISHAN STREET 21,Resale,Strata,134,"11,007",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
THE MINTON,"1,160,000",979.52,"1,184",Jun-21,HOUGANG STREET 11,Resale,Strata,91,"12,747",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
COMPASS HEIGHTS,"1,118,000","1,291.68",866,Jun-21,SENGKANG SQUARE,Resale,Strata,120,"9,317",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,11 to 15
THOMSON THREE,"1,860,000","1,140.98","1,630",Jun-21,BRIGHT HILL DRIVE,Resale,Strata,106,"17,547",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
